"Fireplace_Binary","Price","SquareFootage","NumBathrooms","NumBedrooms","PropertyTaxRate","RenovationQuality","LocalAmenities","HouseColor","Floors","IsLuxury"
1,243722.0049,876.67,1,4,0.85,"6.32",9.22,"Yellow",1,0
0,202422.2535,570.34,1.552026089,2,2.01,"4.6",10,"Yellow",1,0
0,144362.9708,680.27,1,2,0.88,"3.68",7.19,"Green",1,0
1,132104.0494,907.51,1,3,0.98,"5.34",5.42,"Green",1,0
0,174594.5713,550,1.441232582,2,1.52,"5.36",6.4,"Blue",1,0
0,245653.9598,599.1,2.102798752,3,1.93,"4.47",4.22,"Blue",1,0
0,182090.5999,591.9,1.934098603,3,2.47,"6.51",7.26,"Green",1,0
1,132210.7474,1148.42,1.155008493,2,1.6,"4.42",8.77,"White",2,0
1,257055.2759,937.88,2.907845566,3,0.18,"6.64",10,"Green",2,0
1,188491.6851,1008.1,2.48363363,2,2.51,"3.68",5.12,"Green",1,0
1,115019.541,869.73,1,2,1.76,"3.62",5.99,"Yellow",1,0
1,100174.4082,1029.9,1.650789666,1,1.38,"4.45",5,"White",1,0
0,229002.2247,876.31,2.557324273,3,1.44,"6.58",9.46,"Red",1,0
0,212345.6267,550,3.275021981,2,1.99,"4.85",5.71,"Red",1,1
0,228863.4452,1412.23,4.6183379,2,1.61,"2.78",1.8,"Green",1,0
0,244754.6816,550,3.069548929,4,1.61,"6.23",10,"White",1,1
0,171144.9269,679.22,2.302685334,3,2.43,"3.26",5.58,"Yellow",1,0
0,257123.6481,550,1.746833229,1,2.2,"1.31",9.64,"Blue",1,0
0,239464.1044,733.87,2.063996483,1,1.74,"5.97",1.08,"Yellow",1,0
0,126206.8993,550,1.972925609,2,1.85,"3.95",8.5,"White",1,0
1,106891.5287,811.98,1.582626695,1,1.45,"2.88",6.11,"Green",1,0
1,232063.8116,1131.55,2.695721411,3,2.36,"5.19",5.04,"White",2,1
0,263745.9375,1300.04,1.863375947,4,1.93,"5.06",3.63,"White",1,0
1,212495.787,1114.92,1.76565011,3,2.39,"4.43",1.51,"Green",1,0
0,204548.7601,1191.08,2.352083642,1,1.49,"3.99",0.48,"Yellow",1,0
0,144117.9962,965.86,1,1,1.79,"3.56",3.23,"Green",1,0
0,252608.5174,891.53,2.432076243,3,1.2,"4.87",5.81,"Green",1,0
1,123193.9487,550,2.40068882,2,0.87,"1.13",6.55,"Red",1,0
0,252928.8126,1139.91,3.215113326,3,1.72,"0.98",1.04,"Yellow",1,1
0,261979.9442,918.9,1.422452121,3,1.52,"3.56",5.49,"Green",1,0
0,209281.8858,795.02,2.608899077,2,1.86,"3.73",2.78,"Yellow",1,0
0,89910.43313,591.18,2.555355709,1,1.07,"2.56",8.03,"Green",2,0
0,168440.38,550,1.825957696,1,1.61,"1.07",8.39,"White",1,1
0,165341.6144,550,2.736537412,3,2.07,"4.02",9.69,"Red",1,0
0,202655.5484,550,1.901367565,4,1.56,"3.82",6.76,"White",2,0
0,268927.7861,550,2.685210629,3,0.94,"8.67",7.65,"Yellow",1,0
0,228252.0107,550,2.58307821,3,2.2,"4.37",6.38,"Blue",1,0
0,267429.0804,840.12,2.289361187,3,2.96,"4.3",7.2,"Blue",1,0
0,276838.4577,1763.24,1.456209643,3,1.05,"7.48",10,"Blue",1,0
0,138710.3964,550,1.742015466,3,2.41,"0.35",7.22,"White",1,1
0,138522.2516,550,1.266494643,3,0.03,"3.28",3.59,"Yellow",1,0
0,89507.31472,1015.18,2.29336767,1,1.33,"2.83",0.83,"White",1,0
0,247871.7929,550,1.849126668,3,1.69,"6.79",10,"Green",1,0
0,150396.4581,550,1.039750998,2,1.4,"4.04",2.79,"Yellow",1,0
0,154994.5258,685.34,1.271767041,2,2.03,"2.05",4.2,"Blue",1,0
0,115497.4784,1034.69,1,1,1.76,"4.19",6.7,"White",1,0
1,223986.7535,550,2.160201157,2,0.61,"8.95",8.36,"Red",1,0
1,207302.7121,550,1,3,1.26,"4.14",4.54,"White",1,0
0,129672.0774,611.16,1.336626932,3,0.94,"1.89",8.54,"Yellow",1,1
0,256483.9589,1195.99,1.036083376,3,1.77,"5.74",10,"Red",1,0
0,172212.6478,876.96,1.246121341,1,1.61,"3.11",6.7,"Red",1,0
0,243841.9274,614.09,1,4,1.66,"5.93",2.05,"Green",2,0
0,155726.5703,550,1,2,1.12,"4.54",5.18,"Yellow",1,0
0,127557.7162,835.07,1.249329022,2,1.52,"4.35",5.24,"Red",1,0
0,228606.7365,1440.26,2.886889009,1,1.89,"4.68",0.06,"Green",1,0
1,194271.1537,808.87,2.190712915,2,1.55,"6.23",8.15,"White",1,0
0,173633.0734,550,1.608242105,4,2.12,"5.11",0.58,"Blue",1,1
0,237342.1587,1043.84,2.291495703,3,1.88,"4.1",7.37,"Blue",1,0
1,155727.5636,550,2.341744799,2,1.98,"6.56",5.1,"White",2,0
0,168317.69,620.57,1,2,2,"2.99",10,"Red",2,0
1,216757.3556,1404.98,1.590590446,2,1.82,"4.88",3.88,"White",1,1
1,218687.5645,550,1.929955431,4,2.09,"0.42",5.94,"White",1,0
1,164222.1711,550,1.53700613,3,2.65,"4.88",3.62,"Yellow",1,0
1,105659.5162,628.88,1.986326517,1,2.01,"2.12",0.65,"Red",2,1
0,164053.6481,824.59,1.983334829,3,2.31,"4.3",5.1,"Blue",1,0
0,105050.8383,660.8,1,2,2.5,"5.62",3.43,"Green",2,0
0,156294.8951,550,1,3,1.13,"1.08",8.6,"Blue",2,1
1,188994.8131,1034.81,1.671628537,3,0.99,"4.51",9.03,"White",1,0
1,121420.1686,550,1,3,1.55,"3.78",0.11,"Blue",1,0
0,189339.7203,1409.03,1.850118752,2,2.22,"5.37",7.11,"Yellow",2,0
0,236776.6567,640.47,2.575469432,2,2.34,"7.64",6.89,"Red",1,0
1,185771.2398,1079.72,1,3,2.21,"2.74",3.49,"Green",1,0
0,263709.1885,550,4.843794741,3,1.48,"6.23",6.96,"Yellow",1,0
0,140842.3883,550,1,3,1.17,"2.87",1.8,"Green",2,0
1,267223.3677,1648.24,1.537472539,3,0.92,"9.51",6.68,"Blue",1,0
0,166427.1753,917.3,1,3,2.38,"4.4",5.18,"Green",1,0
0,173493.5874,1241.41,1,3,1.03,"7.61",10,"White",1,0
0,195380.3873,550,1,3,1.85,"2.95",2.91,"Blue",1,1
1,237392.0616,993.27,1.773304577,5,1.57,"2.57",1.73,"Red",1,1
1,93105.94989,871.09,1,2,2.3,"4.88",1.94,"White",2,0
0,201689.7868,1060.93,2.423218143,3,0.92,"5.87",1.11,"Green",2,0
0,205930.3129,550,1.089095094,1,1.74,"3.72",10,"Yellow",1,0
1,214297.0732,1005.43,1,3,1.28,"1.86",4.93,"Red",1,0
0,240969.3991,611.72,2.470582903,4,1.36,"6.28",5.27,"Yellow",1,0
0,197654.435,993.36,3.085294041,2,1.01,"5.56",5.86,"Blue",1,0
0,99267.04837,550,3.043358717,2,1.55,"3.12",3.17,"Green",1,0
0,218691.7563,591.51,1.660748427,3,2.25,"3.39",0.85,"Red",1,0
0,264839.3572,1456.13,1,2,1.82,"3.6",0.91,"Blue",1,0
0,273234.9181,879.41,2.266629681,3,2.68,"5.38",3.89,"Blue",1,0
0,102085.3713,706.79,1.155115128,2,1.4,"1.74",6.08,"Green",1,0
0,138576.4811,774.59,1,3,1.97,"3.95",4.65,"Red",1,0
0,146057.4532,550,1,3,0.77,"3.5",4.61,"Red",1,0
0,122588.4295,798.61,1.569698146,2,2.01,"3.92",8.99,"White",1,0
0,127115.2583,610.07,1.318062018,4,1.51,"4.33",1.61,"White",2,0
0,209297.3314,641.81,1.753531288,3,1.69,"4.32",5.23,"Blue",2,0
0,157616.4141,603.16,1,3,1.05,"2.21",5.6,"White",1,0
0,257544.0629,576.07,3.135533378,2,0.72,"4.68",4.54,"Yellow",1,0
1,164942.1664,550,2.078676674,2,2.09,"5.35",8.04,"Yellow",1,1
0,192498.1029,799.39,3.449677027,2,0.79,"6.96",6.71,"Blue",1,1
0,144028.1652,550,1,3,1.79,"2.06",4.97,"Blue",1,0
0,227861.6369,1196.5,2.370407262,2,1.27,"5.61",0.89,"White",1,0
0,198803.6428,834.57,1,3,1.96,"3.51",4.1,"Blue",2,0
0,136459.9782,550,1.053595204,3,1.82,"3.65",7.1,"Yellow",2,0
0,155707.1319,550,2.304389506,3,1.14,"5.77",5.33,"Red",1,0
1,165566.0579,550,2.2403128,2,0.94,"3.87",9.66,"White",1,0
0,235334.2782,550,2.585912865,3,0.98,"4.13",1.91,"Blue",1,0
0,242583.861,550,1.384526147,2,0.94,"1.69",5.19,"Yellow",1,0
0,139812.5241,550,3.060359665,2,1.53,"3.51",4.1,"White",1,0
0,130890.354,728.55,1.983124008,2,1.43,"3.94",7.12,"Green",1,0
0,271942.7666,550,2.985802473,2,1.2,"5.86",4.65,"Red",1,0
0,209402.4015,586.69,1,4,1.62,"7.22",6.54,"Red",1,1
0,167086.2464,554.58,2.015763002,2,1.79,"3.46",3.18,"White",1,0
0,271185.4808,1537.35,2.102780604,3,1.24,"5.98",6.01,"Yellow",1,1
1,235650.3565,844.95,1,3,1.43,"2.59",10,"Green",1,1
0,244642.5188,834.23,3.28414431,3,2.04,"3.25",8.81,"Yellow",2,0
0,279007.9273,931.73,1.741008785,2,1.52,"3.17",6.26,"Blue",1,0
0,121786.8176,930.28,1,2,1.64,"0.4",2.1,"Blue",1,0
0,154444.6512,550,1.724888129,3,1.08,"7.55",3.82,"White",2,0
0,224321.015,917.84,1.045633692,3,0.97,"1.66",8.54,"Yellow",1,0
1,155755.9859,550,2.019146201,2,1.83,"4.01",1.25,"White",1,0
1,213238.3186,550,1.440050139,2,1.72,"1.63",3.21,"Yellow",1,0
0,103436.2248,550,1,3,1.75,"6.3",5.44,"White",2,0
1,171563.133,550,2.653347736,3,0.98,"6.85",6.33,"Yellow",1,1
1,254274.2608,1415.04,2.491056501,4,1.82,"7.74",5.37,"Yellow",2,1
0,181878.1121,803.66,1,3,1.39,"7.63",6.86,"Green",1,0
1,169487.1027,993.91,1,3,1.2,"1.86",10,"Blue",1,0
1,219383.0633,693.41,1,4,2.01,"5.63",4.11,"Green",1,1
0,143656.816,550,1.241808767,3,2.2,"2.37",5.33,"White",1,0
0,198410.1318,635.65,2.839337579,3,1.45,"3.21",3.99,"Yellow",1,0
0,190445.474,812.11,1,4,1.74,"5.17",6.07,"Green",1,0
0,152156.6843,550,2.954282862,2,1.63,"2.34",0.64,"White",1,0
1,143531.0914,550,3.595800634,2,1.46,"5.48",6.52,"Yellow",2,0
0,115156.9002,550,1.605518391,2,2.32,"2.99",5.26,"Green",1,0
1,250270.0733,958.39,3.229030246,1,1.07,"4.55",4.88,"Blue",1,0
0,146209.3815,841.26,1,3,1.86,"4.34",9.94,"White",1,0
0,194056.4015,1123.25,1,4,1.26,"5.14",6.02,"Yellow",1,0
0,279742.0998,781.61,3.635890444,3,0.99,"4.78",5.04,"White",1,0
0,241756.4496,988.51,1.653452693,2,1.48,"4.71",3.7,"Green",1,0
0,259723.8412,550,1,1,1.43,"0.07",4.29,"Yellow",2,0
0,173003.994,650.11,2.29499134,3,1.73,"5.48",5.98,"Blue",1,0
0,195910.5248,726.61,2.144672014,3,0.83,"7.3",5.53,"Red",1,0
1,179351.7761,550,2.547892487,3,1.91,"4.68",6.01,"Blue",1,0
0,209285.2461,550,3.374040581,4,1.42,"1.3",3.8,"Yellow",1,1
1,263726.3798,1142.69,1.530547627,3,1.45,"4.47",5.75,"Yellow",1,0
0,108352.0404,1077.31,1,3,1.91,"2.01",0.99,"Yellow",1,1
0,167155.3782,681.06,2.953181603,1,0.75,"5.3",4.22,"White",2,0
0,200372.4571,550,1,1,1.37,"3.88",3.84,"Green",1,0
1,154037.7848,1196.62,1.720730878,2,1.37,"6.89",4.5,"White",1,0
0,220535.3979,1111.09,1.562535946,4,1.63,"4.25",5.73,"White",1,0
0,272173.3089,934.48,1.8563296,4,0.14,"5.33",5.97,"Green",2,0
1,128708.696,1046.69,1.186620717,2,1.9,"1.27",1.91,"White",1,0
0,145967.6379,1065.79,1.201645166,2,1.37,"3.07",3.44,"Yellow",1,0
0,208002.2829,725.08,1.479163353,3,1.25,"4.46",5.75,"Yellow",1,0
0,195739.1771,550,2.320915014,5,1.89,"5.75",7.84,"White",1,0
1,196091.6698,701.87,1,3,1.87,"5.59",8.63,"Red",2,0
0,204763.8543,604.56,3.281933695,1,1.58,"3.79",2.21,"White",1,0
0,190448.0922,550,1,5,1.86,"6.7",9.68,"White",1,0
1,106487.3614,755.37,2.49318293,2,1.9,"3.83",0.67,"Yellow",1,0
0,104702.2639,550,2.440589404,2,0.44,"1.73",10,"Red",1,0
0,182456.2896,550,1,4,0.87,"0.11",1.73,"White",1,0
0,158545.4049,995.86,1.971972027,3,1.43,"5.7",1.97,"Green",1,0
0,204012.1474,1045.17,1,3,1.97,"2.72",7.26,"Green",1,0
0,226005.4513,1472.7,1.962368401,2,1.24,"6.35",7.46,"Yellow",1,0
0,203073.0997,550,3.509578535,3,1.27,"6.06",1.51,"Blue",2,0
1,260655.36,1046.69,2.355800961,3,1.91,"7.1",4.42,"Green",1,0
0,166401.0351,1573.03,1.495131123,1,1.66,"5.38",5.62,"Yellow",1,0
0,267812.1871,550,3.191463348,3,1.16,"4.74",7.21,"Red",1,0
1,251522.4401,1351.97,3.332207932,2,1.64,"5.21",6.19,"Yellow",2,0
0,209459.8706,818.4,1.103690579,4,1.5,"2",4.17,"Red",2,0
0,214983.3516,1148.7,2.345857002,4,1.49,"3.98",5.77,"Blue",1,0
0,189134.1212,837.98,1,4,1.35,"5.79",5.13,"Green",2,0
0,181478.3887,993.55,2.187321784,2,1.39,"0.98",2.14,"Blue",1,0
0,266465.0939,1139.31,1.945144839,4,0.79,"5.59",7.91,"Green",1,1
1,247756.8597,1042.51,2.255735377,2,1.8,"4.77",8.48,"Green",1,0
0,170579.0863,1140.53,1.10697899,4,1.27,"3.74",7.74,"Red",1,0
1,214548.5399,1405.06,1.90693965,2,1.54,"6.35",3.39,"Yellow",2,1
1,245220.0589,848.11,1,5,1.52,"2.49",9.8,"White",1,0
1,214713.2961,1503.95,1.506417168,3,0.94,"2.84",6.53,"Yellow",1,1
0,208835.2267,1334.33,1.899270927,1,0.81,"4.77",4.84,"Green",1,1
0,95474.22338,726.76,1,2,1.34,"2.7",6.17,"White",1,0
1,161024.8989,811.12,1,4,1.38,"3.73",6.55,"White",1,0
0,245099.9209,991.57,1.269895303,4,1.11,"5.98",1.82,"Red",1,0
0,210450.8806,550,2.308283909,3,2.01,"3.84",10,"Green",1,0
0,201297.8057,992.01,1,3,1.61,"5.34",8.32,"Yellow",1,0
1,129896.6858,550,2.184371029,3,1.95,"2.88",0.2,"White",1,0
0,233976.9709,771.76,2.638289341,2,0.86,"3",5.43,"Blue",2,0
0,252517.6259,595.59,2.887519364,3,2.2,"6.29",4.74,"Blue",1,0
1,198478.5025,607.86,1,1,1.69,"4.07",9.55,"Red",2,0
0,111084.7262,889.9,1,2,1.01,"2.75",9.89,"Green",2,0
0,201849.2072,1100.88,1,3,2.06,"4.37",10,"Green",1,0
1,251945.1802,1194.06,1.997969673,3,2.31,"5.83",2.23,"Red",1,0
0,228840.023,1116.57,1,3,0.67,"1.76",4.11,"White",1,0
0,106382.0395,690.17,1.237455857,2,1.88,"4.66",9.68,"Yellow",2,0
0,220243.667,1406.5,1.860463915,1,2.05,"3.7",5.31,"Blue",1,0
0,240366.07,550,1.406700187,1,1.41,"4.52",10,"Red",1,0
0,161003.0709,1130.17,1.452217732,2,1.03,"4.46",0.41,"Yellow",1,0
0,118599.8402,601.22,1.001345831,2,1.64,"2.64",5.05,"Yellow",1,0
1,254639.4274,1350.43,2.340889636,3,1.84,"5.02",7.27,"Green",1,0
0,255488.3252,1313.46,1.703501317,3,1.33,"5.65",7.97,"Green",1,1
0,238883.7761,1554.26,2.39869025,1,0.9,"4.36",6.09,"White",1,0
0,230932.7864,735.26,1,3,1.37,"4.1",0.67,"Yellow",1,0
0,210357.1794,974.94,1.056837421,1,2.07,"3.28",3.49,"Green",1,0
0,163205.7631,839.39,1,3,1.48,"3.93",2.02,"Green",1,0
0,226404.3435,1220.57,2.197197424,3,1.33,"3.79",6.93,"Yellow",1,1
0,127798.6831,550,1.543216976,4,1.33,"3.54",2.11,"Yellow",1,0
1,257070.3771,1050.59,1.443374519,4,2.01,"5.97",0.98,"Red",1,0
0,248291.5764,978.14,2.166684985,4,1.81,"5.3",5.89,"Yellow",1,1
0,197516.8211,858.42,1,3,2.25,"5.87",2.34,"White",1,0
0,245663.2987,1082.21,2.409414068,4,1.12,"8.92",4.22,"Green",2,0
0,157692.2378,914.83,1.194182581,2,1.51,"4.19",6.83,"Green",1,0
1,127058.6412,550,1,2,1.57,"3.94",5.03,"Red",1,0
0,209252.8357,1001.9,1.115557467,4,0.7,"3.44",6.91,"Red",1,0
1,256564.7699,550,1.323756679,1,1.8,"2.6",7.19,"Green",1,0
0,172170.5016,1152.07,1.427601103,2,1.61,"4.1",6.18,"White",1,0
0,88969.66014,661.47,1.576468113,2,1.07,"3.37",1.89,"Yellow",1,0
0,144597.4335,550,1.138137278,3,2.15,"5.69",1.73,"Green",1,0
0,124802.108,550,1.96218746,1,1.19,"2.74",3.11,"Blue",1,0
0,99325.70034,796.75,2.080707923,1,1.13,"3.77",7.31,"Green",2,0
0,276656.5065,1995.41,2.138157766,4,2.66,"7.13",6.46,"Yellow",1,0
0,109758.7827,550,1,4,1.89,"5.2",4.61,"White",1,0
0,196969.5943,550,1.217359117,3,1.21,"4.58",10,"White",1,0
0,164691.2713,736.99,1.41075339,3,1.39,"3.99",2.34,"Yellow",2,0
1,262495.0027,550,3.902923795,1,1.41,"3.44",5.1,"Green",1,0
1,99926.50041,650.59,2.539241979,1,0.65,"3.01",5.3,"Blue",1,0
0,261183.9614,1263.08,2.39577864,4,1.46,"6.04",4.18,"White",1,0
1,131576.8368,550,2.385506911,2,1.59,"4.9",3.23,"Blue",2,0
1,279107.4169,1066.26,2.371148512,4,1.12,"7.26",10,"Blue",1,0
0,256587.6562,550,1,3,2.36,"4.71",0.29,"Yellow",1,0
0,244951.2147,652.27,1.815823712,3,1.44,"4.06",8.99,"Green",1,0
0,253944.4545,763.92,1.073691588,4,1.81,"5.76",8.28,"Red",1,0
0,188982.5945,550,1.41519237,3,1.88,"4.32",3.6,"Red",1,0
0,120929.0389,857.01,1,2,2.36,"2.89",8.19,"Yellow",1,0
0,156375.4648,550,1.527161136,3,0.96,"2.16",6.14,"White",1,0
0,164247.0169,550,3.758245301,2,1.44,"1.78",3.08,"Red",2,0
1,217954.655,550,2.904112595,4,1.5,"4.65",5.2,"Green",1,0
0,103129.133,550,2.141939453,3,1.36,"0.93",1.12,"Red",1,1
0,244689.5845,1239.22,1.12446624,4,2.57,"6.45",2.95,"White",2,0
0,202880.5964,895.14,1.590665111,3,2.1,"4.91",7.14,"Green",1,0
0,242922.689,550,3.028107425,2,1.09,"4.33",6.28,"Green",1,1
0,262996.8434,1793.09,3.149543452,2,1.66,"4.9",5.13,"White",1,0
0,148770.5336,550,1,4,1.46,"3.67",5.69,"Blue",1,0
1,209226.8989,1502.69,2.3424295,3,1.33,"3.68",3.66,"Yellow",1,0
0,230280.9959,550,1,3,1.43,"2.32",6.98,"Blue",1,0
0,169669.0713,1153.38,1.032121778,1,2.14,"0.07",3.82,"Blue",1,0
0,227731.0587,774.52,1.324895934,3,2.83,"3.5",10,"Red",1,0
1,273342.7544,1455.53,1,3,1.22,"2.07",5.98,"Blue",1,0
1,199637.143,550,1.678216306,3,0.93,"3.87",3.46,"Yellow",1,1
0,273247.2535,1036.2,2.807772662,4,1.66,"3.7",6.17,"Red",1,0
1,272035.8033,1380.6,2.985153014,2,2.84,"5.56",7.29,"Blue",1,0
0,271855.1818,1568.42,1.281133673,2,2.18,"7.05",5.55,"Red",2,0
0,256768.3487,1326.33,1.951293751,2,1.33,"5.83",8.83,"Green",1,0
0,129334.4378,659.64,1,3,2.22,"3.57",6.3,"Blue",1,0
0,211407.4124,550,3.160430112,3,1.6,"4.09",9.53,"Blue",1,0
0,117006.0878,883.65,1.698234376,2,2,"1.29",6.63,"Blue",1,1
1,208764.2546,1173.31,2.824541086,1,1.39,"5.84",4.89,"White",1,0
1,243122.8524,550,3.073354242,3,0.92,"2.29",2.59,"Green",1,0
0,154377.7289,1052.22,2.811810604,2,1.14,"3.94",6.41,"Blue",2,0
0,218772.4229,1362.68,2.455604838,3,1.75,"3.71",2.47,"Yellow",2,0
0,196785.7624,550,2.071229216,4,1.57,"5.11",10,"Green",1,0
0,250630.2176,952.71,1.305258238,4,0.88,"5.9",6.2,"White",1,0
1,153827.7845,550,1,2,1.94,"1.7",5.87,"Blue",2,0
0,269638.2659,550,2.276513057,4,1.78,"3.04",7.52,"Green",1,1
1,138503.6879,710.29,1,4,1.53,"3.97",7.39,"White",1,0
1,180812.6816,968.4,1.83299545,2,0.95,"1.59",8.91,"Green",2,0
0,161052.3668,550,1,3,1.62,"2.07",4.19,"Blue",2,0
0,115615.3203,785.06,1.450224529,1,1.55,"4.97",6.21,"Blue",2,1
0,140480.1178,550,3.451758213,1,2.54,"3.36",4.41,"Red",1,0
0,150163.8716,574.52,2.741889744,2,1.68,"2.18",2.07,"Green",1,0
0,148633.5207,550,2.398800329,3,1.52,"1.83",1.96,"Yellow",1,1
0,229785.0799,1269.8,2.921633127,2,1.2,"2.77",5.31,"White",1,0
0,227843.7879,953.78,1.623211954,2,2.2,"3.49",10,"Yellow",1,1
0,236450.6019,748.14,1.934062544,3,1.1,"5.49",5.3,"Yellow",1,0
0,197659.0477,550,1.238518619,2,2.35,"2.52",1.21,"Green",2,0
0,229867.2818,742.01,1.514002894,3,1.79,"4.51",9.06,"Blue",1,0
1,250513.3016,829.58,1.907398915,4,2.07,"3.52",5.86,"Red",1,0
1,245724.4255,1047.13,2.610481854,4,1.52,"4.41",4.69,"Yellow",1,0
0,191532.491,1159.89,1.270642072,2,1.45,"2.76",3.85,"Blue",1,0
0,208455.2275,807.07,3.228678666,2,1.42,"4.07",9.1,"White",1,0
0,209866.2322,1030.2,1.48093448,2,1.62,"2.55",3.74,"White",1,0
0,244814.255,1093.75,1.197647935,2,0.6,"5.24",4.75,"Blue",1,0
0,190796.713,550,1,3,1.9,"4.28",0.83,"Yellow",1,0
1,153457.8801,695.32,1,2,1.45,"1.5",4.19,"White",1,0
1,260976.6665,550,3.914265229,3,1.37,"7.14",3.37,"Red",1,0
0,256432.41,797.3,1.649498194,4,0.83,"8.42",9.79,"Blue",1,0
0,95856.1153,550,1.120522966,2,0.79,"0.67",4.04,"White",1,0
1,210645.6183,550,1,4,1.66,"2.22",4.47,"Red",1,0
0,194645.6957,550,1.18557398,2,2.75,"0.89",2.05,"Red",1,0
0,202608.9636,1334.82,1.121766359,3,1.13,"2.65",9.41,"Red",1,0
0,225046.1016,1010.31,1.149796842,3,2.4,"4.46",5.4,"Red",2,0
1,222404.4952,1053.33,2.819525954,2,1.64,"5.68",6.44,"Yellow",1,1
0,226905.0011,1186.48,2.542308504,2,1.31,"7.31",7.4,"Yellow",2,1
0,211992.4724,1164.7,1.687716263,1,1.84,"4.73",3.7,"Yellow",1,0
0,228650.8296,713.4,1.975715824,3,1.17,"5.23",5.53,"Red",1,0
0,151390.0694,972.21,1.150656826,3,1.1,"0.95",5.8,"White",1,0
0,180672.84,719.8,1.130180745,1,2.02,"1.17",6.89,"Red",1,0
0,251042.806,550,1,4,1.7,"4.15",8.2,"Red",1,0
0,278518.2929,1358.53,1.05045993,3,1.27,"5.72",8.09,"Blue",1,0
0,136165.008,550,1.110011356,1,1.23,"3.58",0.54,"White",2,0
1,275313.1724,1590.06,1.294917961,4,0.3,"5.2",10,"Blue",1,0
0,169416.882,678.06,2.548304236,2,0.93,"4.83",7.17,"Yellow",1,0
1,111832.2326,550,1.722831121,3,1.19,"1.49",1.06,"Red",1,0
0,244580.9873,550,3.206384749,3,1.38,"5.04",8.56,"Yellow",1,1
0,144270.6511,966.05,1.796684976,3,2.18,"2.9",3.65,"Red",1,0
0,268709.6545,593.45,2.893924734,4,1.16,"4.85",8.92,"White",1,0
0,208981.4525,1401.71,1,2,0.77,"5.13",9.13,"Blue",1,0
0,218798.9246,550,3.182509376,3,1.41,"2.43",7.43,"Yellow",1,0
0,226612.8674,1076.36,2.332579938,2,1.73,"3.58",6.73,"Green",1,0
0,129572.8694,1342.22,1.658910442,2,1.46,"6.27",2.41,"Red",1,0
1,117545.4523,558.95,1,2,1.94,"4.57",9.13,"Yellow",1,0
1,186531.7629,550,1.098139023,1,1.48,"2.42",10,"White",1,0
1,151227.593,550,3.243998939,4,1.8,"4.22",3.58,"Blue",1,0
0,180913.36,935.63,1.215549464,2,1.98,"3.85",8.67,"Red",1,0
0,146256.3008,631.07,1.094376555,1,1.02,"1.92",6.71,"Green",1,1
0,180729.6457,714.11,1,3,0.83,"1.6",7.66,"White",1,0
0,161529.1313,671.5,1.889336923,3,0.51,"4.44",8.14,"Green",1,0
0,176736.1332,676.7,1,3,2.48,"6.84",10,"Red",1,0
1,225473.7252,915.01,2.712291179,3,2.38,"6.35",7.55,"Red",2,0
0,117296.0179,550,1,3,1.54,"2.14",5.49,"Yellow",1,0
0,172711.0743,964.35,1,1,0.75,"4.53",8.72,"Red",1,0
0,276946.0848,986.66,3.051819002,2,2,"3.46",4.78,"Blue",1,0
0,269536.7121,550,4.003340345,4,1.74,"2.46",5.68,"Blue",1,0
0,136195.1048,550,1.863866233,3,2.1,"5.45",5.17,"Blue",1,0
0,220880.9254,550,2.393027765,4,0.76,"4.01",6.39,"Blue",1,0
1,174452.5836,648.46,3.078077854,2,0.89,"3.57",8.16,"White",1,1
0,92601.95258,785.99,1.116816807,3,1.93,"1.48",6.7,"Red",1,0
0,197471.5405,550,1.18907087,1,1.74,"4.01",7.12,"White",1,1
0,173719.3748,550,3.110355645,1,2.07,"3.66",7.67,"Blue",1,0
0,175877.6048,550,3.15522504,2,1.23,"2.33",2.58,"Green",1,0
0,110274.9103,732.84,1,2,1.79,"4.32",7.8,"Blue",1,0
0,180908.3476,1191.88,1.47768282,3,1.6,"2.21",2.53,"White",1,0
0,135753.3354,550,2.39208544,2,1.42,"3.45",2.11,"Green",1,0
1,143398.796,550,3.078351494,2,1.33,"6.62",5.87,"Blue",2,0
0,244475.5565,550,1.023366764,1,0.94,"1.79",5.71,"Green",1,0
0,155597.2831,864.41,1.075763612,2,1.56,"4.39",5.34,"White",1,0
0,129359.9835,550,1.961230517,3,1.45,"4.3",9.66,"Green",1,0
0,248308.2316,1151.07,1.70946631,4,2.29,"6.21",10,"Yellow",2,0
0,181669.9418,1246.25,1,2,1.52,"4.02",6.45,"Green",1,0
0,117990.6467,998.58,1,3,1.24,"3.47",7.71,"White",1,0
1,247083.9187,1722.21,1.039936909,3,1.28,"6.82",8.56,"Yellow",1,0
0,206050.2198,550,1.838626819,3,1.47,"5.57",3.03,"Green",1,0
0,204136.2372,842.88,3.152530991,3,1.65,"2.66",4.84,"Red",2,0
0,174200.3734,1180.83,1.437698164,3,1.78,"2.96",3.55,"Green",1,0
0,124342.7351,644.51,1.84726518,1,2.56,"3.29",0,"White",2,1
0,237834.0921,550,3.741620275,2,0.99,"3.49",3.41,"Blue",1,0
0,201314.9426,1489.19,1.756197713,2,1.23,"4.21",4.75,"Blue",1,1
0,131801.5547,1153.1,1.615257539,1,1.62,"5.91",10,"White",1,1
0,147211.5983,550,1,3,0.76,"3.03",5.44,"Red",1,0
1,269777.4651,550,1.393566807,5,1.18,"7.17",2,"Blue",1,1
0,130804.6513,550,1.470704732,3,2.5,"4.13",10,"Green",1,1
